Path,SteerAngle,Throttle,Brake,Speed,X_Position,Y_Position,Pitch,Yaw,Roll
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_23_183.jpg,0,1,0,1.41478,100.6236,84.72592,1.242679,317.8278,-0.0008294228
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_23_233.jpg,0,1,0,1.444805,100.6878,84.6674,1.245882,317.8127,-0.0008578717
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_23_280.jpg,0,1,0,1.492944,100.7317,84.62728,1.249769,317.8031,-0.0009030806
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_23_327.jpg,0,1,0,1.523156,100.7992,84.56556,1.253011,317.792,-0.0009153041
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_23_376.jpg,0,0.8901582,0,1.553916,100.8454,84.52338,1.254333,317.7844,-0.0009672905
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_23_423.jpg,0,1,0,1.596965,100.8923,84.48043,1.256245,317.7782,-0.001015114
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_23_473.jpg,0,0.8533576,0,1.626886,100.9644,84.4145,1.259955,317.7672,-0.0009878414
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_23_521.jpg,0,0.7069004,0,1.66375,101.0134,84.3697,1.260805,317.7613,-0.0005892465
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_23_572.jpg,0,0.5609145,0,1.682246,101.0879,84.30154,1.260364,317.7525,-0.0004930134
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_23_622.jpg,0,0.407809,0,1.702429,101.138,84.25564,1.257465,317.7458,-0.0004670199
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_23_670.jpg,0,0.2591023,0,1.710593,101.2134,84.18653,1.237106,317.7354,-0.000422503
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_23_720.jpg,0,0.1156271,0,1.714992,101.2636,84.14052,1.207237,317.7284,-0.0003720344
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_23_769.jpg,0,0,0,1.713645,101.3385,84.07191,1.13128,317.7181,-0.0002920208
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_23_817.jpg,0,0,0,1.710481,101.388,84.02651,1.061029,317.7114,-0.0002072624
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_23_864.jpg,0,0,0,1.705248,101.4373,83.98136,0.9781754,317.705,-9.414226E-05
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_23_913.jpg,0,0,0,1.701733,101.5107,83.91403,0.8359844,317.6958,0.0008302765
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_23_961.jpg,0,0,0,1.696413,101.5595,83.86941,0.7325857,317.6913,0.004566861
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_24_009.jpg,0,0,0,1.692833,101.6324,83.80282,0.5698834,317.6876,0.01562015
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_24_052.jpg,0,0,0,1.689225,101.6809,83.75863,0.4591553,317.6871,0.02655592
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_24_094.jpg,0,0,0,1.683759,101.7292,83.71458,0.3461856,317.6872,0.03753679
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_24_135.jpg,0,0,0,1.68007,101.7775,83.67064,0.2318958,317.6872,0.04753687
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_24_176.jpg,0,0,0,1.676347,101.8256,83.6268,0.1180342,317.6873,0.05649951
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_24_216.jpg,0,0,0,1.672596,101.8736,83.58303,0.006180094,317.6873,0.0643946
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_24_257.jpg,0,0,0,1.668818,101.9216,83.53934,359.8977,317.6874,0.07121556
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_24_298.jpg,0,0,0,1.665017,101.9695,83.49568,359.7939,317.6874,0.07696506
/home/jgoppert/rover/train_dataset/IMG/robocam_2017_05_31_23_14_24_338.jpg,0,0,0,1.660918,102.0174,83.45179,359.7075,317.6826,0.06905167
